,dc_p,s_ir,h_ir,m_t
730,0.0,0.0,-1.0,8.2
731,0.0,0.0,-1.0,8.1
732,0.0,0.0,-1.0,8.0
733,0.0,0.0,-1.0,8.0
734,0.0,0.0,-1.0,7.9
735,0.0,0.0,-1.0,7.8
736,0.0,0.0,-1.0,7.8
737,0.0,0.0,-1.0,7.7
738,0.0,0.0,-1.0,7.7
739,0.0,0.0,-1.0,7.6
740,0.0,0.0,-1.0,7.6
741,0.0,0.0,-1.0,7.5
742,0.0,0.0,-1.0,7.5
743,0.0,0.0,-1.0,7.5
744,0.0,0.0,-1.0,7.6
745,0.0,0.0,-1.0,7.6
746,0.0,0.0,-1.0,7.6
747,0.0,0.0,-1.0,7.7
748,0.0,0.0,-1.0,7.7
749,0.0,0.0,-1.0,7.7
750,0.0,0.0,-1.0,7.8
751,0.0,0.0,-1.0,7.8
752,0.0,0.0,-1.0,7.8
753,0.0,0.0,-1.0,7.8
754,0.0,0.0,-1.0,7.8
755,0.0,0.0,-1.0,7.9
756,0.0,0.0,-1.0,7.9
757,0.0,0.0,-1.0,7.9
758,0.0,0.0,-1.0,7.9
759,0.0,0.0,-1.0,8.0
760,0.0,0.0,-1.0,8.0
761,0.0,0.0,-1.0,8.0
762,0.0,0.0,-1.0,8.0
763,0.0,0.0,-1.0,7.2
764,0.0,0.0,-1.0,7.2
765,0.0,0.0,-1.0,7.2
766,0.0,0.0,-1.0,7.2
767,0.0,0.0,-1.0,7.1
768,0.0,0.0,-1.0,7.1
769,0.0,0.0,-1.0,7.1
770,0.0,0.0,-1.0,7.1
771,0.0,0.0,-1.0,7.1
772,0.0,0.0,-1.0,7.1
773,0.0,0.0,-1.0,7.0
774,0.0,0.0,-1.0,7.0
775,0.0,0.0,-1.0,7.0
776,0.0,0.0,-1.0,7.0
777,0.0,0.0,-1.0,7.0
778,0.0,0.0,-1.0,7.0
779,0.0,0.0,-1.0,7.0
780,0.0,0.0,-1.0,7.0
781,0.0,0.0,-1.0,7.0
782,0.0,0.0,-1.0,7.0
783,0.0,0.0,-1.0,7.0
784,0.0,0.0,-1.0,7.0
785,0.0,0.0,-1.0,7.0
786,0.0,0.0,-1.0,7.0
787,0.0,0.0,-1.0,7.0
788,0.0,0.0,-1.0,7.0
789,0.0,0.0,-1.0,7.0
790,0.0,0.0,-1.0,7.0
791,0.0,0.0,-1.0,7.0
792,0.0,0.0,-1.0,7.0
793,0.0,0.0,-1.0,7.0
794,0.0,0.0,-1.0,7.0
795,0.0,0.0,-1.0,7.0
796,0.0,0.0,-1.0,7.0
797,0.0,0.0,-1.0,7.0
798,0.0,0.0,-1.0,7.0
799,0.0,0.0,-1.0,7.1
800,0.0,0.0,-1.0,7.1
801,0.0,0.0,-1.0,7.1
802,0.0,0.0,-1.0,7.1
803,0.0,0.0,-1.0,7.2
804,0.0,0.0,-1.0,7.2
805,0.0,0.0,-1.0,7.2
806,0.0,0.0,-1.0,7.2
807,0.0,0.0,-1.0,7.2
808,0.0,0.0,-1.0,7.2
809,0.0,0.0,-1.0,7.2
810,0.0,0.0,-1.0,7.2
811,0.0,0.0,-1.0,7.2
812,0.0,0.0,-1.0,7.3
813,0.0,0.0,-1.0,7.3
814,0.0,0.0,-1.0,7.3
815,0.0,0.0,-1.0,7.3
816,0.0,0.0,-1.0,7.3
817,0.0,0.0,-1.0,7.3
818,0.0,0.0,-1.0,7.3
819,0.0,0.0,-1.0,7.2
820,0.0,0.0,-1.0,7.2
821,0.0,0.0,-1.0,7.2
822,0.0,0.0,-1.0,7.2
823,0.0,0.0,-1.0,7.2
824,0.0,0.0,-1.0,7.9
825,0.0,0.0,-1.0,7.9
826,0.0,0.0,-1.0,7.9
827,0.0,0.0,-1.0,7.9
828,0.0,0.0,-1.0,8.0
829,0.0,0.0,-1.0,8.0
830,0.0,0.0,-1.0,7.9
831,0.0,0.0,-1.0,8.0
832,0.0,0.0,-1.0,8.0
833,0.0,0.0,-1.0,7.9
834,0.0,0.0,-1.0,8.0
835,0.0,0.0,-1.0,8.0
836,0.0,0.0,-1.0,8.0
837,0.0,0.0,-1.0,8.0
838,0.0,0.0,-1.0,8.0
839,0.0,0.0,-1.0,8.0
840,0.0,0.0,-1.0,8.0
841,0.0,0.0,-1.0,8.0
842,0.0,0.0,-1.0,8.0
843,0.0,0.0,-1.0,8.0
844,0.0,0.0,-1.0,8.0
845,0.0,0.0,-1.0,8.0
846,0.0,0.0,-1.0,8.0
847,0.0,0.0,-1.0,8.0
848,0.0,0.0,-1.0,8.0
849,0.0,0.0,-1.0,8.0
850,0.0,0.0,-1.0,8.0
851,0.0,0.0,-1.0,8.0
852,0.0,0.0,-1.0,8.0
853,0.0,0.0,-1.0,8.0
854,0.0,0.0,-1.0,8.0
855,0.0,0.0,-1.0,7.9
856,0.0,0.0,-1.0,7.9
857,0.0,0.0,-1.0,7.9
858,0.0,0.0,-1.0,7.8
859,0.0,0.0,-1.0,7.7
860,0.0,0.0,-1.0,7.7
861,0.0,0.0,-1.0,7.7
862,0.0,0.0,-1.0,7.7
863,0.0,0.0,-1.0,7.6
864,0.0,0.0,-1.0,7.6
865,0.0,0.0,-1.0,7.6
866,0.0,0.0,-1.0,7.6
867,0.0,0.0,-1.0,7.7
868,0.0,0.0,-1.0,7.7
869,0.0,0.0,-1.0,7.7
870,0.0,0.0,-1.0,7.7
871,0.0,0.0,-1.0,7.7
872,0.0,0.0,-1.0,7.8
873,0.0,0.0,-1.0,7.8
874,0.0,0.0,-1.0,7.8
875,0.0,0.0,-1.0,7.8
876,0.0,0.0,-1.0,7.8
877,0.0,0.0,-1.0,7.8
878,0.0,0.0,-1.0,7.9
879,0.0,0.0,-1.0,7.9
880,0.0,0.0,-1.0,7.9
881,0.0,0.0,-1.0,8.0
882,0.0,0.0,-1.0,8.0
883,0.0,0.0,-1.0,8.0
884,0.0,0.0,-1.0,8.0
885,0.0,0.0,-1.0,7.8
886,0.0,0.0,-1.0,7.8
887,0.0,0.0,-1.0,7.7
888,0.0,0.0,-1.0,7.7
889,0.0,0.0,-1.0,7.7
890,0.0,0.0,-1.0,7.8
891,0.0,0.0,-1.0,7.8
892,0.0,0.0,-1.0,7.8
893,0.0,0.0,-1.0,7.8
894,0.0,0.0,-1.0,7.8
895,0.0,0.0,-1.0,7.8
896,0.0,0.0,-1.0,7.8
897,0.0,0.0,-1.0,7.8
898,0.0,0.0,-1.0,7.8
899,0.0,0.0,-1.0,7.8
900,0.0,0.0,-1.0,7.8
901,0.0,0.0,-1.0,7.8
902,0.0,0.0,-1.0,7.8
903,0.0,0.0,-1.0,7.8
904,0.0,0.0,-1.0,7.8
905,0.0,0.0,-1.0,7.8
906,0.0,0.0,-1.0,7.9
907,0.0,0.0,-1.0,7.9
908,0.0,0.0,-1.0,7.9
909,0.0,0.0,-1.0,7.9
910,0.0,0.0,-1.0,7.9
911,0.0,0.0,-1.0,8.0
912,0.0,0.0,-1.0,8.0
913,0.0,0.0,-1.0,8.0
914,0.0,0.0,-1.0,8.0
915,0.0,0.0,-1.0,8.0
916,0.0,0.0,-1.0,8.0
917,0.0,0.0,-1.0,8.0
918,0.0,0.0,-1.0,8.0
919,0.0,0.0,-1.0,8.0
920,0.0,0.0,-1.0,8.1
921,0.0,0.0,-1.0,8.1
922,0.0,0.0,-1.0,8.1
923,0.0,0.0,-1.0,8.2
924,0.0,0.0,-1.0,8.3
925,0.0,0.0,-1.0,8.4
926,0.0,0.0,-1.0,8.5
927,0.0,0.0,-1.0,8.5
928,0.0,0.0,-1.0,8.6
929,0.0,0.0,-1.0,8.6
930,0.0,0.0,-1.0,8.7
931,0.0,0.0,-1.0,8.7
932,0.0,0.0,-1.0,8.7
933,0.0,0.0,-1.0,8.7
934,0.0,0.0,-1.0,8.7
935,0.0,0.0,-1.0,8.7
936,0.0,0.0,-1.0,8.7
937,0.0,0.0,-1.0,8.6
938,0.0,0.0,-1.0,8.6
939,0.0,0.0,-1.0,8.6
940,0.0,0.0,-1.0,8.6
941,0.0,0.0,-1.0,8.6
942,0.0,0.0,-1.0,8.5
943,0.0,0.0,-1.0,8.5
944,0.0,0.0,-1.0,8.5
945,0.0,0.0,-1.0,8.4
946,0.9,18.0,-1.0,8.4
947,0.9,18.0,-1.0,8.4
948,0.9,17.0,-1.0,8.4
949,0.6,16.0,-1.0,8.5
950,0.8,15.0,-1.0,8.5
951,0.8,15.0,-1.0,8.5
952,0.8,15.0,-1.0,8.5
953,0.8,15.0,-1.0,8.5
954,1.0,14.0,-1.0,8.5
955,0.6,14.0,-1.0,8.5
956,0.8,14.0,-1.0,8.5
957,0.9,14.0,-1.0,8.5
958,0.9,15.0,-1.0,8.5
959,1.0,17.0,-1.0,8.6
960,1.1,18.0,-1.0,8.6
961,1.2,20.0,-1.0,8.6
962,1.3,22.0,-1.0,8.6
963,1.1,23.0,-1.0,8.6
964,1.4,24.0,-1.0,8.7
965,1.3,24.0,-1.0,8.7
966,1.5,24.0,-1.0,8.7
967,1.3,24.0,-1.0,8.8
968,1.5,26.0,-1.0,8.8
969,1.5,27.0,-1.0,8.9
970,1.6,28.0,-1.0,8.9
971,1.8,33.0,-1.0,8.9
972,2.0,35.0,-1.0,9.0
973,2.0,39.0,-1.0,9.0
974,2.0,38.0,-1.0,9.1
975,1.8,35.0,-1.0,9.1
976,1.8,35.0,-1.0,9.1
977,2.0,37.0,-1.0,9.2
978,2.3,43.0,-1.0,9.2
979,2.5,47.0,-1.0,9.2
980,2.5,51.0,-1.0,9.2
981,3.2,60.0,-1.0,9.3
982,3.4,65.0,-1.0,9.3
983,3.8,71.0,-1.0,9.4
984,4.1,77.0,-1.0,9.5
985,4.2,81.0,-1.0,9.6
986,4.0,82.0,-1.0,9.6
987,3.4,73.0,-1.0,9.8
988,3.2,66.0,-1.0,9.8
989,3.7,67.0,-1.0,9.8
990,3.9,72.0,-1.0,9.8
991,4.2,78.0,-1.0,9.9
992,4.7,88.0,-1.0,9.9
993,5.1,93.0,-1.0,10.0
994,5.2,97.0,-1.0,10.1
995,5.2,100.0,-1.0,10.2
996,5.2,101.0,-1.0,10.3
997,5.1,100.0,-1.0,10.5
998,5.3,101.0,-1.0,10.5
999,5.6,104.0,-1.0,10.6
1000,5.8,110.0,-1.0,10.6
1001,6.2,117.0,-1.0,10.7
1002,6.2,122.0,-1.0,10.8
1003,5.7,120.0,-1.0,10.8
1004,5.3,105.0,-1.0,10.9
1005,5.4,107.0,-1.0,10.9
1006,5.5,108.0,-1.0,10.8
1007,3.1,58.0,-1.0,10.5
1008,3.3,61.0,-1.0,10.5
1009,3.4,64.0,-1.0,10.5
1010,3.5,66.0,-1.0,10.5
1011,3.5,67.0,-1.0,10.6
1012,3.4,66.0,-1.0,10.6
1013,3.2,64.0,-1.0,10.6
1014,3.0,60.0,-1.0,10.7
1015,2.8,56.0,-1.0,10.7
1016,2.8,54.0,-1.0,10.7
1017,3.3,61.0,-1.0,10.7
1018,3.6,67.0,-1.0,10.8
1019,3.9,72.0,-1.0,10.8
1020,4.6,81.0,-1.0,10.9
1021,5.1,92.0,-1.0,10.9
1022,6.0,106.0,-1.0,11.0
1023,6.8,122.0,-1.0,11.2
1024,7.7,144.0,-1.0,11.6
1025,7.7,147.0,-1.0,11.9
1026,7.6,147.0,-1.0,12.1
1027,7.5,146.0,-1.0,12.3
1028,7.5,145.0,-1.0,12.4
1029,7.5,145.0,-1.0,12.6
1030,7.5,145.0,-1.0,12.7
1031,7.5,144.0,-1.0,12.8
1032,7.3,143.0,-1.0,12.9
1033,6.9,136.0,-1.0,13.1
1034,6.7,131.0,-1.0,13.1
1035,6.6,127.0,-1.0,13.1
1036,6.7,128.0,-1.0,13.1
1037,7.4,138.0,-1.0,12.9
1038,8.0,147.0,-1.0,12.9
1039,8.5,156.0,-1.0,12.9
1040,8.7,163.0,-1.0,12.9
1041,8.5,164.0,-1.0,13.0
1042,8.2,160.0,-1.0,13.0
1043,7.9,153.0,-1.0,13.0
1044,7.7,150.0,-1.0,13.1
1045,7.6,148.0,-1.0,13.2
1046,7.9,152.0,-1.0,13.3
1047,8.0,155.0,-1.0,13.3
1048,8.1,157.0,-1.0,13.3
1049,8.2,158.0,-1.0,13.3
1050,8.3,160.0,-1.0,13.3
1051,8.6,164.0,-1.0,13.3
1052,8.7,167.0,-1.0,13.3
1053,8.4,166.0,-1.0,13.3
1054,8.0,159.0,-1.0,13.3
1055,7.4,149.0,-1.0,13.3
1056,6.6,135.0,-1.0,13.3
1057,6.1,123.0,-1.0,13.1
1058,5.8,116.0,-1.0,12.9
1059,5.5,110.0,-1.0,12.8
1060,5.2,104.0,-1.0,12.5
1061,5.2,103.0,-1.0,12.4
1062,5.1,103.0,-1.0,12.3
1063,5.1,102.0,-1.0,12.3
1064,5.0,101.0,-1.0,12.2
1065,4.9,100.0,-1.0,12.2
1066,4.9,99.0,-1.0,12.2
1067,4.9,98.0,-1.0,12.2
1068,4.6,88.0,-1.0,12.6
1069,4.5,86.0,-1.0,12.5
1070,4.6,87.0,-1.0,12.5
1071,4.5,86.0,-1.0,12.5
1072,4.4,85.0,-1.0,12.6
1073,4.2,82.0,-1.0,12.6
1074,4.1,80.0,-1.0,12.5
1075,4.0,78.0,-1.0,12.5
1076,4.1,78.0,-1.0,12.4
1077,4.1,79.0,-1.0,12.4
1078,3.8,79.0,-1.0,12.3
1079,4.0,78.0,-1.0,12.3
1080,3.9,77.0,-1.0,12.2
1081,3.7,76.0,-1.0,12.2
1082,3.8,74.0,-1.0,12.2
1083,3.8,74.0,-1.0,12.1
1084,3.8,74.0,-1.0,12.1
1085,3.8,74.0,-1.0,12.0
1086,3.9,72.0,-1.0,11.9
1087,3.6,72.0,-1.0,11.9
1088,3.6,71.0,-1.0,11.9
1089,3.2,68.0,-1.0,11.8
1090,3.3,66.0,-1.0,11.8
1091,3.0,60.0,-1.0,11.7
1092,2.9,58.0,-1.0,11.7
1093,2.9,57.0,-1.0,11.6
1094,3.0,57.0,-1.0,11.5
1095,3.0,57.0,-1.0,11.5
1096,3.0,58.0,-1.0,11.4
1097,3.1,59.0,-1.0,11.4
1098,3.2,61.0,-1.0,11.4
1099,3.1,63.0,-1.0,11.4
1100,3.4,65.0,-1.0,11.4
1101,3.5,66.0,-1.0,11.4
1102,3.5,66.0,-1.0,11.4
1103,3.6,67.0,-1.0,11.4
1104,3.7,69.0,-1.0,11.5
1105,3.9,74.0,-1.0,11.5
1106,3.7,75.0,-1.0,11.6
1107,3.9,75.0,-1.0,11.7
1108,3.7,71.0,-1.0,11.7
1109,3.5,68.0,-1.0,11.8
1110,3.3,65.0,-1.0,11.8
1111,3.2,62.0,-1.0,11.8
1112,3.1,61.0,-1.0,11.8
1113,3.2,61.0,-1.0,11.8
1114,3.5,62.0,-1.0,11.7
1115,3.5,64.0,-1.0,11.7
1116,3.9,72.0,-1.0,11.7
1117,4.1,76.0,-1.0,11.8
1118,4.3,80.0,-1.0,11.8
1119,4.4,83.0,-1.0,11.8
1120,4.4,84.0,-1.0,11.9
1121,4.4,85.0,-1.0,11.9
1122,4.3,84.0,-1.0,11.9
1123,4.1,81.0,-1.0,12.0
1124,3.8,76.0,-1.0,12.0
1125,3.7,72.0,-1.0,12.0
1126,3.4,68.0,-1.0,12.1
1127,3.5,64.0,-1.0,12.0
1128,3.0,60.0,-1.0,12.0
1129,2.6,56.0,-1.0,11.9
1130,2.6,52.0,-1.0,11.9
1131,2.5,49.0,-1.0,11.9
1132,2.4,47.0,-1.0,11.8
1133,2.2,46.0,-1.0,11.7
1134,2.4,46.0,-1.0,11.6
1135,2.5,47.0,-1.0,11.6
1136,2.6,48.0,-1.0,11.5
1137,2.7,50.0,-1.0,11.4
1138,2.8,53.0,-1.0,11.4
1139,2.9,56.0,-1.0,11.4
1140,2.9,57.0,-1.0,11.3
1141,3.0,54.0,-1.0,11.3
1142,2.7,52.0,-1.0,11.3
1143,2.6,50.0,-1.0,11.3
1144,2.5,49.0,-1.0,11.3
1145,2.5,49.0,-1.0,11.3
1146,2.5,48.0,-1.0,11.3
1147,2.4,47.0,-1.0,11.3
1148,2.2,45.0,-1.0,11.3
1149,2.1,43.0,-1.0,11.3
1150,2.0,41.0,-1.0,11.3
1151,2.0,39.0,-1.0,11.2
1152,1.9,38.0,-1.0,11.2
1153,1.9,37.0,-1.0,11.2
1154,1.9,37.0,-1.0,11.1
1155,2.1,37.0,-1.0,11.1
1156,1.9,37.0,-1.0,11.0
1157,1.9,37.0,-1.0,11.0
1158,1.9,36.0,-1.0,10.9
1159,1.8,35.0,-1.0,10.9
1160,1.7,34.0,-1.0,10.9
1161,1.6,31.0,-1.0,10.8
1162,1.6,30.0,-1.0,10.7
1163,0.0,30.0,-1.0,10.6
1164,1.3,29.0,-1.0,10.6
1165,1.5,29.0,-1.0,10.6
1166,1.5,28.0,-1.0,10.5
1167,0.0,26.0,-1.0,10.4
1168,1.3,25.0,-1.0,10.4
1169,1.3,25.0,-1.0,10.4
1170,1.3,25.0,-1.0,10.3
1171,1.4,26.0,-1.0,10.3
1172,1.5,28.0,-1.0,10.3
1173,1.7,30.0,-1.0,10.3
1174,1.8,32.0,-1.0,10.3
1175,1.8,34.0,-1.0,10.3
1176,1.9,35.0,-1.0,10.3
1177,2.0,36.0,-1.0,10.3
1178,2.0,38.0,-1.0,10.3
1179,2.1,40.0,-1.0,10.3
1180,2.0,39.0,-1.0,10.4
1181,1.9,38.0,-1.0,10.4
1182,1.7,34.0,-1.0,10.4
1183,1.6,32.0,-1.0,10.4
1184,1.5,30.0,-1.0,10.4
1185,1.5,30.0,-1.0,10.4
1186,1.5,29.0,-1.0,10.4
1187,1.5,28.0,-1.0,10.4
1188,1.4,27.0,-1.0,10.4
1189,1.3,26.0,-1.0,10.3
1190,0.0,0.0,-1.0,8.3
1191,0.0,0.0,-1.0,8.3
1192,0.0,0.0,-1.0,8.3
1193,0.0,0.0,-1.0,8.3
1194,0.0,0.0,-1.0,8.3
1195,0.0,0.0,-1.0,8.3
1196,0.0,0.0,-1.0,8.3
1197,0.0,0.0,-1.0,8.3
1198,0.0,0.0,-1.0,8.3
1199,0.0,0.0,-1.0,8.3
1200,0.0,0.0,-1.0,8.3
1201,0.0,0.0,-1.0,8.3
1202,0.0,0.0,-1.0,8.3
1203,0.0,0.0,-1.0,8.3
1204,0.0,0.0,-1.0,8.2
1205,0.0,0.0,-1.0,8.2
1206,0.0,0.0,-1.0,8.2
1207,0.0,0.0,-1.0,8.2
1208,0.0,0.0,-1.0,8.2
1209,0.0,0.0,-1.0,8.2
1210,0.0,0.0,-1.0,8.3
1211,0.0,0.0,-1.0,8.3
1212,0.0,0.0,-1.0,8.2
1213,0.0,0.0,-1.0,8.2
1214,0.0,0.0,-1.0,8.2
1215,0.0,0.0,-1.0,8.2
1216,0.0,0.0,-1.0,8.2
1217,0.0,0.0,-1.0,8.2
1218,0.0,0.0,-1.0,8.2
1219,0.0,0.0,-1.0,8.2
1220,0.0,0.0,-1.0,8.1
1221,0.0,0.0,-1.0,8.1
1222,0.0,0.0,-1.0,8.1
1223,0.0,0.0,-1.0,8.0
1224,0.0,0.0,-1.0,8.0
1225,0.0,0.0,-1.0,8.0
1226,0.0,0.0,-1.0,8.0
1227,0.0,0.0,-1.0,7.9
1228,0.0,0.0,-1.0,7.9
1229,0.0,0.0,-1.0,7.9
1230,0.0,0.0,-1.0,7.9
1231,0.0,0.0,-1.0,7.8
1232,0.0,0.0,-1.0,7.8
1233,0.0,0.0,-1.0,7.8
1234,0.0,0.0,-1.0,7.7
1235,0.0,0.0,-1.0,7.7
1236,0.0,0.0,-1.0,7.7
1237,0.0,0.0,-1.0,7.7
1238,0.0,0.0,-1.0,7.6
1239,0.0,0.0,-1.0,7.6
1240,0.0,0.0,-1.0,7.5
1241,0.0,0.0,-1.0,7.5
1242,0.0,0.0,-1.0,7.4
1243,0.0,0.0,-1.0,7.4
1244,0.0,0.0,-1.0,7.4
1245,0.0,0.0,-1.0,7.4
1246,0.0,0.0,-1.0,7.4
1247,0.0,0.0,-1.0,7.4
1248,0.0,0.0,-1.0,7.3
1249,0.0,0.0,-1.0,7.3
1250,0.0,0.0,-1.0,7.3
1251,0.0,0.0,-1.0,7.2
1252,0.0,0.0,-1.0,7.2
1253,0.0,0.0,-1.0,7.1
1254,0.0,0.0,-1.0,7.1
1255,0.0,0.0,-1.0,7.1
1256,0.0,0.0,-1.0,7.1
1257,0.0,0.0,-1.0,7.0
1258,0.0,0.0,-1.0,7.0
1259,0.0,0.0,-1.0,7.0
1260,0.0,0.0,-1.0,7.0
1261,0.0,0.0,-1.0,7.0
1262,0.0,0.0,-1.0,7.0
1263,0.0,0.0,-1.0,7.0
1264,0.0,0.0,-1.0,7.1
1265,0.0,0.0,-1.0,7.1
1266,0.0,0.0,-1.0,7.1
1267,0.0,0.0,-1.0,7.1
1268,0.0,0.0,-1.0,7.1
1269,0.0,0.0,-1.0,7.1
1270,0.0,0.0,-1.0,7.1
1271,0.0,0.0,-1.0,7.1
1272,0.0,0.0,-1.0,7.0
1273,0.0,0.0,-1.0,7.0
1274,0.0,0.0,-1.0,7.0
1275,0.0,0.0,-1.0,7.0
1276,0.0,0.0,-1.0,7.0
1277,0.0,0.0,-1.0,7.0
1278,0.0,0.0,-1.0,7.0
1279,0.0,0.0,-1.0,7.0
1280,0.0,0.0,-1.0,7.0
1281,0.0,0.0,-1.0,7.0
1282,0.0,0.0,-1.0,7.0
1283,0.0,0.0,-1.0,7.0
1284,0.0,0.0,-1.0,7.0
1285,0.0,0.0,-1.0,7.0
1286,0.0,0.0,-1.0,7.0
1287,0.0,0.0,-1.0,7.0
1288,0.0,0.0,-1.0,7.0
1289,0.0,0.0,-1.0,6.9
1290,0.0,0.0,-1.0,6.9
1291,0.0,0.0,-1.0,6.9
1292,0.0,0.0,-1.0,6.9
1293,0.0,0.0,-1.0,6.9
1294,0.0,0.0,-1.0,6.9
1295,0.0,0.0,-1.0,7.0
1296,0.0,0.0,-1.0,6.9
1297,0.0,0.0,-1.0,6.9
1298,0.0,0.0,-1.0,6.9
1299,0.0,0.0,-1.0,6.9
1300,0.0,0.0,-1.0,6.9
1301,0.0,0.0,-1.0,6.9
1302,0.0,0.0,-1.0,6.9
1303,0.0,0.0,-1.0,6.9
1304,0.0,0.0,-1.0,6.9
1305,0.0,0.0,-1.0,6.9
1306,0.0,0.0,-1.0,6.9
1307,0.0,0.0,-1.0,6.9
1308,0.0,0.0,-1.0,7.0
1309,0.0,0.0,-1.0,7.0
1310,0.0,0.0,-1.0,7.0
1311,0.0,0.0,-1.0,7.0
1312,0.0,0.0,-1.0,1.6
1313,0.0,0.0,-1.0,1.5
1314,0.0,0.0,-1.0,1.5
1315,0.0,0.0,-1.0,1.4
1316,0.0,0.0,-1.0,1.4
1317,0.0,0.0,-1.0,1.3
1318,0.0,0.0,-1.0,1.3
1319,0.0,0.0,-1.0,1.2
1320,0.0,0.0,-1.0,1.1
1321,0.0,0.0,-1.0,1.1
1322,0.0,0.0,-1.0,1.1
1323,0.0,0.0,-1.0,1.1
1324,0.0,0.0,-1.0,1.0
1325,0.0,0.0,-1.0,1.0
1326,0.0,0.0,-1.0,1.0
1327,0.0,0.0,-1.0,1.0
1328,0.0,0.0,-1.0,0.9
1329,0.0,0.0,-1.0,0.9
1330,0.0,0.0,-1.0,0.9
1331,0.0,0.0,-1.0,0.9
1332,0.0,0.0,-1.0,1.1
1333,0.0,0.0,-1.0,1.3
1334,0.0,0.0,-1.0,1.5
1335,0.0,0.0,-1.0,1.6
1336,0.0,0.0,-1.0,1.9
1337,0.0,0.0,-1.0,2.0
1338,0.0,0.0,-1.0,2.0
1339,0.0,0.0,-1.0,2.1
1340,0.0,0.0,-1.0,2.2
1341,0.0,0.0,-1.0,2.3
1342,0.0,0.0,-1.0,2.5
1343,0.0,0.0,-1.0,2.6
1344,0.0,0.0,-1.0,2.6
1345,0.0,0.0,-1.0,2.6
1346,0.0,0.0,-1.0,2.7
1347,0.0,0.0,-1.0,2.7
1348,0.0,0.0,-1.0,2.6
1349,0.0,0.0,-1.0,2.7
1350,0.0,0.0,-1.0,2.7
1351,0.0,0.0,-1.0,2.6
1352,0.0,0.0,-1.0,2.6
1353,0.0,0.0,-1.0,2.6
1354,0.0,0.0,-1.0,2.7
1355,0.0,0.0,-1.0,2.7
1356,0.0,0.0,-1.0,2.7
1357,0.0,0.0,-1.0,2.7
1358,0.0,0.0,-1.0,2.7
1359,0.0,0.0,-1.0,2.7
1360,0.0,0.0,-1.0,2.7
1361,0.0,0.0,-1.0,2.7
1362,0.0,0.0,-1.0,2.6
1363,0.0,0.0,-1.0,2.6
1364,0.0,0.0,-1.0,2.5
1365,0.0,0.0,-1.0,2.3
1366,0.0,0.0,-1.0,2.2
1367,0.0,0.0,-1.0,1.9
1368,0.0,0.0,-1.0,1.7
1369,0.0,0.0,-1.0,1.6
1370,0.0,0.0,-1.0,1.5
1371,0.0,0.0,-1.0,1.4
1372,0.0,0.0,-1.0,1.5
1373,0.0,0.0,-1.0,1.4
1374,0.0,0.0,-1.0,1.4
1375,0.0,0.0,-1.0,1.4
1376,0.0,0.0,-1.0,1.5
1377,0.0,0.0,-1.0,1.5
1378,0.0,0.0,-1.0,1.6
1379,0.0,0.0,-1.0,1.6
1380,0.0,0.0,-1.0,1.6
1381,0.0,0.0,-1.0,1.5
1382,0.0,0.0,-1.0,1.6
1383,0.0,0.0,-1.0,1.4
1384,0.0,0.0,-1.0,1.4
1385,0.0,0.0,-1.0,1.3
1386,0.0,0.0,-1.0,1.2
1387,0.0,0.0,-1.0,1.1
1388,0.0,0.0,-1.0,1.0
1389,0.0,0.0,-1.0,1.0
1390,0.0,0.0,-1.0,0.9
1391,0.0,0.0,-1.0,0.7
1392,0.0,0.0,-1.0,0.6
1393,0.0,0.0,-1.0,0.6
1394,0.0,0.0,-1.0,0.6
1395,0.0,0.0,-1.0,0.5
1396,0.0,0.0,-1.0,0.5
1397,0.0,0.0,-1.0,0.4
1398,0.0,0.0,-1.0,0.4
1399,0.0,0.0,-1.0,0.4
1400,0.0,0.0,-1.0,0.5
1401,0.0,0.0,-1.0,0.6
1402,0.0,0.0,-1.0,0.6
1403,0.0,0.0,-1.0,0.7
1404,0.0,0.0,-1.0,0.9
1405,0.0,0.0,-1.0,1.0
1406,0.0,0.0,-1.0,1.1
1407,0.0,0.0,-1.0,1.2
1408,0.0,0.0,-1.0,1.2
1409,0.0,0.0,-1.0,1.2
1410,0.0,0.0,-1.0,1.2
1411,0.0,0.0,-1.0,1.0
1412,0.0,0.0,-1.0,0.9
1413,0.0,0.0,-1.0,0.7
1414,0.0,0.0,-1.0,0.6
1415,0.0,0.0,-1.0,0.5
1416,0.0,0.0,-1.0,0.3
1417,0.0,0.0,-1.0,0.2
1418,0.0,0.0,-1.0,0.2
1419,0.0,0.0,-1.0,0.1
1420,0.0,0.0,-1.0,0.0
1421,0.0,0.0,-1.0,0.0
1422,0.0,0.0,-1.0,-0.1
1423,0.0,0.0,-1.0,-0.1
1424,0.0,0.0,-1.0,-0.1
1425,0.0,0.0,-1.0,-0.2
1426,0.0,0.0,-1.0,-0.2
1427,0.0,0.0,-1.0,-0.3
1428,0.0,0.0,-1.0,-0.4
1429,0.0,0.0,-1.0,-0.4
1430,0.0,0.0,-1.0,-0.5
1431,0.0,0.0,-1.0,-0.5
1432,0.0,0.0,-1.0,-0.7
1433,0.0,0.0,-1.0,-0.7
1434,0.0,0.0,-1.0,-0.7
1435,0.0,0.0,-1.0,-0.6
1436,0.0,0.0,-1.0,-0.5
1437,0.0,0.0,-1.0,-0.4
1438,0.0,0.0,-1.0,-0.3
1439,0.0,0.0,-1.0,-0.3
1440,0.0,0.0,-1.0,-0.3
