,dc_p,s_ir,h_ir,m_t
113166,28.3,606.0,-1.0,28.1
113167,28.2,607.0,-1.0,28.3
113168,28.2,605.0,-1.0,28.6
113169,28.0,603.0,-1.0,28.9
113170,28.0,602.0,-1.0,29.2
113171,27.7,601.0,-1.0,29.1
113172,28.0,599.0,-1.0,28.9
113173,28.0,598.0,-1.0,28.7
113174,28.0,596.0,-1.0,28.5
113175,27.9,595.0,-1.0,28.6
113176,27.9,594.0,-1.0,28.9
113177,27.8,592.0,-1.0,29.1
113178,27.8,591.0,-1.0,28.8
113179,27.7,588.0,-1.0,28.3
113180,27.8,586.0,-1.0,28.1
113181,27.7,586.0,-1.0,28.1
113182,27.7,584.0,-1.0,27.7
113183,27.6,581.0,-1.0,27.5
113184,27.7,580.0,-1.0,27.3
113185,27.7,578.0,-1.0,27.2
113186,27.8,577.0,-1.0,27.3
113187,27.6,573.0,-1.0,27.3
113188,27.7,572.0,-1.0,27.1
113189,27.6,570.0,-1.0,27.0
113190,27.7,568.0,-1.0,27.0
113191,27.5,566.0,-1.0,27.0
113192,27.5,560.0,-1.0,26.7
113193,27.5,560.0,-1.0,26.6
113194,27.5,558.0,-1.0,26.3
113195,27.5,557.0,-1.0,26.0
113196,27.4,554.0,-1.0,25.8
113197,27.3,552.0,-1.0,25.6
113198,27.3,548.0,-1.0,25.5
113199,27.3,547.0,-1.0,25.5
113200,27.1,543.0,-1.0,25.6
113201,27.2,541.0,-1.0,25.0
113202,27.1,539.0,-1.0,24.7
113203,27.2,537.0,-1.0,24.3
113204,27.2,536.0,-1.0,24.1
113205,27.1,533.0,-1.0,23.8
113206,27.0,531.0,-1.0,23.4
113207,27.0,528.0,-1.0,23.1
113208,26.9,526.0,-1.0,23.1
113209,26.8,524.0,-1.0,22.9
113210,26.7,522.0,-1.0,22.8
113211,26.7,520.0,-1.0,22.8
113212,26.6,516.0,-1.0,22.9
113213,26.6,513.0,-1.0,22.6
113214,26.5,512.0,-1.0,22.4
113215,26.4,509.0,-1.0,22.5
113216,26.3,506.0,-1.0,22.6
113217,26.3,503.0,-1.0,22.4
113218,26.2,501.0,-1.0,22.3
113219,26.1,497.0,-1.0,21.8
113220,26.0,494.0,-1.0,21.7
113221,25.9,491.0,-1.0,21.6
113222,26.0,489.0,-1.0,21.7
113223,25.8,488.0,-1.0,21.5
113224,25.4,485.0,-1.0,21.4
113225,25.6,482.0,-1.0,21.4
113226,25.5,479.0,-1.0,21.2
113227,25.4,475.0,-1.0,20.9
113228,25.3,473.0,-1.0,20.9
113229,25.2,470.0,-1.0,21.0
113230,25.2,467.0,-1.0,21.0
113231,25.0,465.0,-1.0,21.0
113232,25.1,464.0,-1.0,20.7
113233,25.0,461.0,-1.0,20.7
113234,24.9,458.0,-1.0,20.5
113235,24.9,457.0,-1.0,20.3
113236,24.7,455.0,-1.0,20.3
113237,24.6,451.0,-1.0,20.4
113238,24.5,450.0,-1.0,20.5
113239,24.5,448.0,-1.0,20.5
113240,24.5,446.0,-1.0,20.5
113241,24.2,442.0,-1.0,20.2
113242,24.2,441.0,-1.0,20.1
113243,24.1,438.0,-1.0,19.9
113244,24.0,435.0,-1.0,19.9
113245,23.6,432.0,-1.0,19.8
113246,23.7,427.0,-1.0,19.7
113247,23.7,425.0,-1.0,19.7
113248,23.3,421.0,-1.0,19.8
113249,23.2,419.0,-1.0,19.8
113250,23.1,416.0,-1.0,19.9
113251,23.0,414.0,-1.0,19.4
113252,23.1,412.0,-1.0,19.0
113253,23.0,410.0,-1.0,18.9
113254,22.9,407.0,-1.0,18.9
113255,22.5,401.0,-1.0,18.7
113256,22.5,398.0,-1.0,18.6
113257,22.5,395.0,-1.0,18.6
113258,22.3,392.0,-1.0,18.7
113259,22.1,390.0,-1.0,18.7
113260,22.1,387.0,-1.0,18.3
113261,22.1,385.0,-1.0,17.8
113262,22.0,383.0,-1.0,17.3
113263,21.9,380.0,-1.0,16.9
113264,21.7,374.0,-1.0,16.8
113265,21.6,372.0,-1.0,16.7
113266,21.4,366.0,-1.0,16.8
113267,21.2,362.0,-1.0,16.8
113268,21.1,360.0,-1.0,16.8
113269,20.9,358.0,-1.0,16.7
113270,20.7,355.0,-1.0,16.7
113271,20.6,352.0,-1.0,16.6
113272,20.4,349.0,-1.0,16.5
113273,20.2,346.0,-1.0,16.5
113274,19.8,342.0,-1.0,16.5
113275,19.7,339.0,-1.0,16.5
113276,19.8,337.0,-1.0,16.4
113277,19.5,334.0,-1.0,16.2
113278,18.9,328.0,-1.0,16.1
113279,18.7,324.0,-1.0,16.0
113280,18.5,322.0,-1.0,15.8
113281,18.0,319.0,-1.0,15.7
113282,17.5,317.0,-1.0,15.5
113283,17.6,314.0,-1.0,15.5
113284,17.2,312.0,-1.0,15.5
113285,16.5,308.0,-1.0,15.5
113286,16.2,305.0,-1.0,15.4
113287,16.0,302.0,-1.0,15.3
113288,15.9,299.0,-1.0,15.2
113289,15.6,293.0,-1.0,15.1
113290,15.5,291.0,-1.0,15.0
113291,15.4,288.0,-1.0,14.9
113292,15.3,285.0,-1.0,14.7
113293,15.1,283.0,-1.0,14.7
113294,15.0,280.0,-1.0,14.6
113295,14.8,276.0,-1.0,14.6
113296,14.5,272.0,-1.0,14.6
113297,14.6,269.0,-1.0,14.6
113298,14.4,264.0,-1.0,14.3
113299,14.3,261.0,-1.0,14.2
113300,14.1,258.0,-1.0,14.1
113301,14.0,255.0,-1.0,14.1
113302,13.9,253.0,-1.0,14.0
113303,13.7,249.0,-1.0,13.9
113304,13.4,246.0,-1.0,13.8
113305,13.3,242.0,-1.0,13.6
113306,13.2,240.0,-1.0,13.5
113307,12.8,234.0,-1.0,13.2
113308,12.5,231.0,-1.0,13.1
113309,12.3,228.0,-1.0,13.0
113310,12.1,225.0,-1.0,12.8
113311,12.0,222.0,-1.0,12.6
113312,11.7,219.0,-1.0,12.4
113313,11.6,216.0,-1.0,12.3
113314,11.2,213.0,-1.0,12.1
113315,11.0,211.0,-1.0,11.9
113316,11.0,208.0,-1.0,11.9
113317,9.6,202.0,-1.0,11.7
113318,10.2,199.0,-1.0,11.6
113319,9.8,197.0,-1.0,11.4
113320,9.0,194.0,-1.0,11.2
113321,8.7,191.0,-1.0,11.1
113322,8.6,188.0,-1.0,10.9
113323,8.2,182.0,-1.0,10.7
113324,8.1,180.0,-1.0,10.6
113325,7.8,174.0,-1.0,10.5
113326,7.7,171.0,-1.0,10.3
113327,7.7,169.0,-1.0,10.3
113328,7.5,166.0,-1.0,10.2
113329,7.3,164.0,-1.0,10.2
113330,6.9,159.0,-1.0,10.1
113331,6.9,156.0,-1.0,10.0
113332,6.7,154.0,-1.0,9.9
113333,6.6,151.0,-1.0,9.8
113334,6.5,149.0,-1.0,9.7
113335,6.4,146.0,-1.0,9.6
113336,6.1,141.0,-1.0,9.4
113337,5.9,138.0,-1.0,9.2
113338,5.7,134.0,-1.0,9.0
113339,5.6,131.0,-1.0,8.9
113340,5.4,129.0,-1.0,8.8
113341,5.2,126.0,-1.0,8.8
113342,5.0,124.0,-1.0,8.7
113343,4.8,120.0,-1.0,8.5
113344,4.6,118.0,-1.0,8.4
113345,4.5,115.0,-1.0,8.3
113346,4.4,113.0,-1.0,8.2
113347,4.2,110.0,-1.0,8.2
113348,4.2,108.0,-1.0,8.1
113349,4.0,106.0,-1.0,8.0
113350,3.9,103.0,-1.0,7.9
113351,3.7,101.0,-1.0,7.8
113352,3.5,98.0,-1.0,7.6
113353,3.4,96.0,-1.0,7.4
113354,3.2,94.0,-1.0,7.3
113355,3.0,92.0,-1.0,7.2
113356,3.0,90.0,-1.0,7.2
113357,2.8,88.0,-1.0,7.1
113358,2.3,84.0,-1.0,6.9
113359,2.1,82.0,-1.0,6.9
113360,2.0,79.0,-1.0,6.7
113361,2.0,77.0,-1.0,6.6
113362,2.2,75.0,-1.0,6.6
113363,2.2,74.0,-1.0,6.5
113364,2.4,72.0,-1.0,6.4
113365,2.1,71.0,-1.0,6.3
113366,2.1,69.0,-1.0,6.2
113367,2.0,67.0,-1.0,6.1
113368,2.0,66.0,-1.0,6.1
113369,2.0,62.0,-1.0,5.9
113370,1.7,61.0,-1.0,5.8
113371,1.9,59.0,-1.0,5.7
113372,1.9,58.0,-1.0,5.6
113373,1.9,56.0,-1.0,5.5
113374,1.9,54.0,-1.0,5.3
113375,1.8,52.0,-1.0,5.2
113376,1.8,51.0,-1.0,5.2
113377,1.8,48.0,-1.0,5.1
113378,1.8,48.0,-1.0,5.0
113379,1.8,47.0,-1.0,5.0
113380,1.7,45.0,-1.0,4.8
113381,1.5,44.0,-1.0,4.8
113382,1.7,43.0,-1.0,4.8
113383,1.7,42.0,-1.0,4.8
113384,1.7,41.0,-1.0,4.9
113385,1.7,40.0,-1.0,5.0
113386,1.6,39.0,-1.0,5.1
113387,1.6,38.0,-1.0,5.2
113388,1.6,36.0,-1.0,5.4
113389,1.5,35.0,-1.0,5.4
113390,1.3,33.0,-1.0,5.2
113391,1.4,32.0,-1.0,5.0
113392,1.4,29.0,-1.0,4.8
113393,1.4,28.0,-1.0,4.6
113394,1.4,28.0,-1.0,4.4
113395,1.3,26.0,-1.0,4.2
113396,1.3,26.0,-1.0,4.1
113397,1.3,25.0,-1.0,4.0
113398,1.3,25.0,-1.0,3.9
113399,1.2,23.0,-1.0,3.7
113400,1.2,23.0,-1.0,3.6
113401,1.2,22.0,-1.0,3.6
113402,1.4,21.0,-1.0,3.5
113403,1.1,21.0,-1.0,3.4
113404,1.1,20.0,-1.0,3.3
113405,1.0,19.0,-1.0,3.2
113406,1.0,18.0,-1.0,3.1
113407,1.0,17.0,-1.0,3.0
113408,0.9,16.0,-1.0,2.8
113409,0.9,16.0,-1.0,2.7
113410,0.8,15.0,-1.0,2.7
113411,0.8,15.0,-1.0,2.5
113412,0.8,14.0,-1.0,2.5
113413,0.7,13.0,-1.0,2.4
113414,0.7,12.0,-1.0,2.3
113415,0.6,12.0,-1.0,2.1
113416,0.6,10.0,-1.0,2.1
113417,0.5,10.0,-1.0,2.2
113418,0.5,9.0,-1.0,2.2
113419,0.5,9.0,-1.0,2.2
113420,0.5,8.0,-1.0,2.2
113421,0.4,7.0,-1.0,2.2
113422,0.3,6.0,-1.0,2.1
113423,0.3,6.0,-1.0,2.1
113424,0.3,5.0,-1.0,2.0
113425,0.0,4.0,-1.0,1.9
113426,0.0,4.0,-1.0,1.7
113427,0.0,3.0,-1.0,1.4
113428,0.0,2.0,-1.0,1.3
113429,0.0,2.0,-1.0,1.1
113430,0.0,2.0,-1.0,1.0
113431,0.0,1.0,-1.0,0.9
113432,0.0,1.0,-1.0,0.8
113433,0.0,1.0,-1.0,0.5
113434,0.0,1.0,-1.0,0.5
113435,0.0,0.0,-1.0,0.4
113436,0.0,0.0,-1.0,0.3
113437,0.0,0.0,-1.0,0.2
113438,0.0,0.0,-1.0,0.2
113439,0.0,0.0,-1.0,0.1
113440,0.0,0.0,-1.0,0.0
113441,0.0,0.0,-1.0,0.0
113442,0.0,0.0,-1.0,-0.2
113443,0.0,0.0,-1.0,-0.3
113444,0.0,0.0,-1.0,-0.3
113445,0.0,0.0,-1.0,-0.3
113446,0.0,0.0,-1.0,-0.3
113447,0.0,0.0,-1.0,-0.3
113448,0.0,0.0,-1.0,-0.4
113449,0.0,0.0,-1.0,-0.5
113450,0.0,0.0,-1.0,-0.5
113451,0.0,0.0,-1.0,-0.5
113452,0.0,0.0,-1.0,-0.5
113453,0.0,0.0,-1.0,-0.6
113454,0.0,0.0,-1.0,-0.7
113455,0.0,0.0,-1.0,-0.7
113456,0.0,0.0,-1.0,-0.7
113457,0.0,0.0,-1.0,-0.7
113458,0.0,0.0,-1.0,-0.7
113459,0.0,0.0,-1.0,-0.7
113460,0.0,0.0,-1.0,-0.7
113461,0.0,0.0,-1.0,-0.6
113462,0.0,0.0,-1.0,-0.5
113463,0.0,0.0,-1.0,-0.4
113464,0.0,0.0,-1.0,-0.4
113465,0.0,0.0,-1.0,-0.4
113466,0.0,0.0,-1.0,-0.3
113467,0.0,0.0,-1.0,-0.4
113468,0.0,0.0,-1.0,-0.5
113469,0.0,0.0,-1.0,-0.6
113470,0.0,0.0,-1.0,-0.7
113471,0.0,0.0,-1.0,-0.8
113472,0.0,0.0,-1.0,-0.9
113473,0.0,0.0,-1.0,-1.0
113474,0.0,0.0,-1.0,-1.2
113475,0.0,0.0,-1.0,-1.3
113476,0.0,0.0,-1.0,-1.4
113477,0.0,0.0,-1.0,-1.5
113478,0.0,0.0,-1.0,-1.6
113479,0.0,0.0,-1.0,-1.6
113480,0.0,0.0,-1.0,-1.6
113481,0.0,0.0,-1.0,-1.6
113482,0.0,0.0,-1.0,-1.6
113483,0.0,0.0,-1.0,-1.6
113484,0.0,0.0,-1.0,-1.7
113485,0.0,0.0,-1.0,-1.7
113486,0.0,0.0,-1.0,-1.7
113487,0.0,0.0,-1.0,-1.7
113488,0.0,0.0,-1.0,-1.7
113489,0.0,0.0,-1.0,-1.7
113490,0.0,0.0,-1.0,-1.7
113491,0.0,0.0,-1.0,-1.8
113492,0.0,0.0,-1.0,-1.9
113493,0.0,0.0,-1.0,-2.0
113494,0.0,0.0,-1.0,-2.1
113495,0.0,0.0,-1.0,-2.1
113496,0.0,0.0,-1.0,-2.3
113497,0.0,0.0,-1.0,-2.4
113498,0.0,0.0,-1.0,-2.4
113499,0.0,0.0,-1.0,-2.5
113500,0.0,0.0,-1.0,-2.6
113501,0.0,0.0,-1.0,-2.6
113502,0.0,0.0,-1.0,-2.6
113503,0.0,0.0,-1.0,-2.7
113504,0.0,0.0,-1.0,-2.8
113505,0.0,0.0,-1.0,-2.8
113506,0.0,0.0,-1.0,-2.9
113507,0.0,0.0,-1.0,-3.0
113508,0.0,0.0,-1.0,-3.0
113509,0.0,0.0,-1.0,-3.0
113510,0.0,0.0,-1.0,-3.0
113511,0.0,0.0,-1.0,-3.1
113512,0.0,0.0,-1.0,-3.0
113513,0.0,0.0,-1.0,-3.0
113514,0.0,0.0,-1.0,-3.1
113515,0.0,0.0,-1.0,-3.1
113516,0.0,0.0,-1.0,-3.2
113517,0.0,0.0,-1.0,-3.3
113518,0.0,0.0,-1.0,-3.3
113519,0.0,0.0,-1.0,-3.3
113520,0.0,0.0,-1.0,-3.3
113521,0.0,0.0,-1.0,-3.3
113522,0.0,0.0,-1.0,-3.4
113523,0.0,0.0,-1.0,-3.5
113524,0.0,0.0,-1.0,-3.5
113525,0.0,0.0,-1.0,-3.5
113526,0.0,0.0,-1.0,-3.6
113527,0.0,0.0,-1.0,-3.6
113528,0.0,0.0,-1.0,-3.7
113529,0.0,0.0,-1.0,-3.7
113530,0.0,0.0,-1.0,-3.8
113531,0.0,0.0,-1.0,-3.8
113532,0.0,0.0,-1.0,-3.9
113533,0.0,0.0,-1.0,-4.0
113534,0.0,0.0,-1.0,-4.1
113535,0.0,0.0,-1.0,-4.1
113536,0.0,0.0,-1.0,-4.1
113537,0.0,0.0,-1.0,-4.1
113538,0.0,0.0,-1.0,-4.2
113539,0.0,0.0,-1.0,-4.3
113540,0.0,0.0,-1.0,-4.3
113541,0.0,0.0,-1.0,-4.4
113542,0.0,0.0,-1.0,-4.4
113543,0.0,0.0,-1.0,-4.5
113544,0.0,0.0,-1.0,-4.5
113545,0.0,0.0,-1.0,-4.5
113546,0.0,0.0,-1.0,-4.5
113547,0.0,0.0,-1.0,-4.5
113548,0.0,0.0,-1.0,-4.5
113549,0.0,0.0,-1.0,-4.5
113550,0.0,0.0,-1.0,-4.5
113551,0.0,0.0,-1.0,-4.5
113552,0.0,0.0,-1.0,-4.5
113553,0.0,0.0,-1.0,-4.5
113554,0.0,0.0,-1.0,-4.5
113555,0.0,0.0,-1.0,-4.6
113556,0.0,0.0,-1.0,-4.6
113557,0.0,0.0,-1.0,-4.6
113558,0.0,0.0,-1.0,-4.7
113559,0.0,0.0,-1.0,-4.7
113560,0.0,0.0,-1.0,-4.7
113561,0.0,0.0,-1.0,-4.8
113562,0.0,0.0,-1.0,-4.8
113563,0.0,0.0,-1.0,-4.8
113564,0.0,0.0,-1.0,-4.8
113565,0.0,0.0,-1.0,-4.9
113566,0.0,0.0,-1.0,-4.9
113567,0.0,0.0,-1.0,-4.9
113568,0.0,0.0,-1.0,-4.9
113569,0.0,0.0,-1.0,-5.0
113570,0.0,0.0,-1.0,-5.0
113571,0.0,0.0,-1.0,-5.0
113572,0.0,0.0,-1.0,-5.0
113573,0.0,0.0,-1.0,-5.0
113574,0.0,0.0,-1.0,-5.1
113575,0.0,0.0,-1.0,-5.0
113576,0.0,0.0,-1.0,-5.0
113577,0.0,0.0,-1.0,-5.0
113578,0.0,0.0,-1.0,-5.0
113579,0.0,0.0,-1.0,-5.1
113580,0.0,0.0,-1.0,-5.1
113581,0.0,0.0,-1.0,-5.1
113582,0.0,0.0,-1.0,-5.1
113583,0.0,0.0,-1.0,-5.1
113584,0.0,0.0,-1.0,-5.1
113585,0.0,0.0,-1.0,-5.0
113586,0.0,0.0,-1.0,-5.0
113587,0.0,0.0,-1.0,-5.1
113588,0.0,0.0,-1.0,-5.1
113589,0.0,0.0,-1.0,-5.2
113590,0.0,0.0,-1.0,-5.2
113591,0.0,0.0,-1.0,-5.2
113592,0.0,0.0,-1.0,-5.2
113593,0.0,0.0,-1.0,-5.2
113594,0.0,0.0,-1.0,-5.3
113595,0.0,0.0,-1.0,-5.3
113596,0.0,0.0,-1.0,-5.3
113597,0.0,0.0,-1.0,-5.3
113598,0.0,0.0,-1.0,-5.3
113599,0.0,0.0,-1.0,-5.4
113600,0.0,0.0,-1.0,-5.4
113601,0.0,0.0,-1.0,-5.4
113602,0.0,0.0,-1.0,-5.4
113603,0.0,0.0,-1.0,-5.4
113604,0.0,0.0,-1.0,-5.4
113605,0.0,0.0,-1.0,-5.4
113606,0.0,0.0,-1.0,-5.5
113607,0.0,0.0,-1.0,-5.4
113608,0.0,0.0,-1.0,-5.5
113609,0.0,0.0,-1.0,-5.5
113610,0.0,0.0,-1.0,-5.5
113611,0.0,0.0,-1.0,-5.5
113612,0.0,0.0,-1.0,-5.5
113613,0.0,0.0,-1.0,-5.5
113614,0.0,0.0,-1.0,-5.5
113615,0.0,0.0,-1.0,-5.5
113616,0.0,0.0,-1.0,-5.6
113617,0.0,0.0,-1.0,-5.6
113618,0.0,0.0,-1.0,-5.6
113619,0.0,0.0,-1.0,-5.6
113620,0.0,0.0,-1.0,-5.6
113621,0.0,0.0,-1.0,-5.5
113622,0.0,0.0,-1.0,-5.5
113623,0.0,0.0,-1.0,-5.5
113624,0.0,0.0,-1.0,-5.4
113625,0.0,0.0,-1.0,-5.5
113626,0.0,0.0,-1.0,-5.5
113627,0.0,0.0,-1.0,-5.5
113628,0.0,0.0,-1.0,-5.5
113629,0.0,0.0,-1.0,-5.4
113630,0.0,0.0,-1.0,-5.3
113631,0.0,0.0,-1.0,-5.2
113632,0.0,0.0,-1.0,-5.2
113633,0.0,0.0,-1.0,-5.1
113634,0.0,0.0,-1.0,-5.0
113635,0.0,0.0,-1.0,-4.8
113636,0.0,0.0,-1.0,-4.7
113637,0.0,0.0,-1.0,-4.6
113638,0.0,0.0,-1.0,-4.6
113639,0.0,0.0,-1.0,-4.5
113640,0.0,0.0,-1.0,-4.5
113641,0.0,0.0,-1.0,-4.5
113642,0.0,0.0,-1.0,-4.5
113643,0.0,0.0,-1.0,-4.5
113644,0.0,0.0,-1.0,-4.7
113645,0.0,0.0,-1.0,-4.6
113646,0.0,0.0,-1.0,-4.6
113647,0.0,0.0,-1.0,-4.6
113648,0.0,0.0,-1.0,-4.7
113649,0.0,0.0,-1.0,-4.8
113650,0.0,0.0,-1.0,-4.8
113651,0.0,0.0,-1.0,-4.8
113652,0.0,0.0,-1.0,-4.8
113653,0.0,0.0,-1.0,-4.7
113654,0.0,0.0,-1.0,-4.6
113655,0.0,0.0,-1.0,-4.6
113656,0.0,0.0,-1.0,-4.6
113657,0.0,0.0,-1.0,-4.6
113658,0.0,0.0,-1.0,-4.6
113659,0.0,0.0,-1.0,-4.7
113660,0.0,0.0,-1.0,-4.7
113661,0.0,0.0,-1.0,-4.6
113662,0.0,0.0,-1.0,-4.6
113663,0.0,0.0,-1.0,-4.6
113664,0.0,0.0,-1.0,-4.6
113665,0.0,0.0,-1.0,-4.6
113666,0.0,0.0,-1.0,-4.6
113667,0.0,0.0,-1.0,-4.5
113668,0.0,0.0,-1.0,-4.6
113669,0.0,0.0,-1.0,-4.6
113670,0.0,0.0,-1.0,-4.7
113671,0.0,0.0,-1.0,-4.7
113672,0.0,0.0,-1.0,-4.8
113673,0.0,0.0,-1.0,-4.8
113674,0.0,0.0,-1.0,-4.9
113675,0.0,0.0,-1.0,-4.9
113676,0.0,0.0,-1.0,-4.9
113677,0.0,0.0,-1.0,-4.9
113678,0.0,0.0,-1.0,-4.9
113679,0.0,0.0,-1.0,-4.9
113680,0.0,0.0,-1.0,-4.9
113681,0.0,0.0,-1.0,-5.0
113682,0.0,0.0,-1.0,-5.2
113683,0.0,0.0,-1.0,-5.3
113684,0.0,0.0,-1.0,-5.4
113685,0.0,0.0,-1.0,-5.7
113686,0.0,0.0,-1.0,-5.8
113687,0.0,0.0,-1.0,-5.9
113688,0.0,0.0,-1.0,-6.0
113689,0.0,0.0,-1.0,-6.1
113690,0.0,0.0,-1.0,-6.1
113691,0.0,0.0,-1.0,-6.0
113692,0.0,0.0,-1.0,-6.0
113693,0.0,0.0,-1.0,-6.0
113694,0.0,0.0,-1.0,-6.0
113695,0.0,0.0,-1.0,-6.0
113696,0.0,0.0,-1.0,-5.9
113697,0.0,0.0,-1.0,-5.9
113698,0.0,0.0,-1.0,-5.9
113699,0.0,0.0,-1.0,-5.9
113700,0.0,0.0,-1.0,-5.9
113701,0.0,0.0,-1.0,-6.0
113702,0.0,0.0,-1.0,-6.2
113703,0.0,0.0,-1.0,-6.2
113704,0.0,0.0,-1.0,-6.3
113705,0.0,0.0,-1.0,-6.4
113706,0.0,0.0,-1.0,-6.6
113707,0.0,0.0,-1.0,-6.8
113708,0.0,0.0,-1.0,-6.8
113709,0.0,0.0,-1.0,-7.1
113710,0.0,0.0,-1.0,-7.2
113711,0.0,0.0,-1.0,-7.3
113712,0.0,0.0,-1.0,-7.4
113713,0.0,0.0,-1.0,-7.5
113714,0.0,0.0,-1.0,-7.6
113715,0.0,0.0,-1.0,-7.7
113716,0.0,0.0,-1.0,-7.8
113717,0.0,0.0,-1.0,-7.9
113718,0.0,0.0,-1.0,-8.0
113719,0.0,0.0,-1.0,-8.0
113720,0.0,0.0,-1.0,-8.1
113721,0.0,0.0,-1.0,-8.1
113722,0.0,0.0,-1.0,-8.2
113723,0.0,0.0,-1.0,-8.2
113724,0.0,0.0,-1.0,-8.3
113725,0.0,0.0,-1.0,-8.3
113726,0.0,0.0,-1.0,-8.3
113727,0.0,0.0,-1.0,-8.3
113728,0.0,0.0,-1.0,-8.3
113729,0.0,0.0,-1.0,-8.4
113730,0.0,0.0,-1.0,-8.4
113731,0.0,0.0,-1.0,-8.4
113732,0.0,0.0,-1.0,-8.4
113733,0.0,0.0,-1.0,-8.5
113734,0.0,0.0,-1.0,-8.6
113735,0.0,0.0,-1.0,-8.6
113736,0.0,0.0,-1.0,-8.7
113737,0.0,0.0,-1.0,-8.6
113738,0.0,0.0,-1.0,-8.6
113739,0.0,0.0,-1.0,-8.5
113740,0.0,0.0,-1.0,-8.4
113741,0.0,0.0,-1.0,-8.3
113742,0.0,0.0,-1.0,-8.3
113743,0.0,0.0,-1.0,-8.3
113744,0.0,0.0,-1.0,-8.4
113745,0.0,0.0,-1.0,-8.4
113746,0.0,0.0,-1.0,-8.4
113747,0.0,0.0,-1.0,-8.4
113748,0.0,0.0,-1.0,-8.4
113749,0.0,0.0,-1.0,-8.4
113750,0.0,0.0,-1.0,-8.4
113751,0.0,0.0,-1.0,-8.4
113752,0.0,0.0,-1.0,-8.5
113753,0.0,0.0,-1.0,-8.5
113754,0.0,0.0,-1.0,-8.5
113755,0.0,0.0,-1.0,-8.5
113756,0.0,0.0,-1.0,-8.6
113757,0.0,0.0,-1.0,-8.6
113758,0.0,0.0,-1.0,-8.6
113759,0.0,0.0,-1.0,-8.7
113760,0.0,0.0,-1.0,-8.6
113761,0.0,0.0,-1.0,-8.6
113762,0.0,0.0,-1.0,-8.4
113763,0.0,0.0,-1.0,-8.1
113764,0.0,0.0,-1.0,-7.8
113765,0.0,0.0,-1.0,-7.7
113766,0.0,0.0,-1.0,-7.6
113767,0.0,0.0,-1.0,-7.5
113768,0.0,0.0,-1.0,-7.4
113769,0.0,0.0,-1.0,-7.4
113770,0.0,0.0,-1.0,-7.4
113771,0.0,0.0,-1.0,-7.3
113772,0.0,0.0,-1.0,-7.3
113773,0.0,0.0,-1.0,-7.4
113774,0.0,0.0,-1.0,-7.5
113775,0.0,0.0,-1.0,-7.7
113776,0.0,0.0,-1.0,-7.7
113777,0.0,0.0,-1.0,-7.8
113778,0.0,0.0,-1.0,-7.8
113779,0.0,0.0,-1.0,-7.8
113780,0.0,0.0,-1.0,-7.6
113781,0.0,0.0,-1.0,-7.5
113782,0.0,0.0,-1.0,-7.4
113783,0.0,0.0,-1.0,-7.3
113784,0.0,0.0,-1.0,-7.2
113785,0.0,0.0,-1.0,-7.2
113786,0.0,0.0,-1.0,-7.3
113787,0.0,0.0,-1.0,-7.3
113788,0.0,0.0,-1.0,-7.3
113789,0.0,0.0,-1.0,-7.4
113790,0.0,0.0,-1.0,-7.4
113791,0.0,0.0,-1.0,-7.5
113792,0.0,0.0,-1.0,-7.5
113793,0.0,0.0,-1.0,-7.5
113794,0.0,0.0,-1.0,-7.6
113795,0.0,0.0,-1.0,-7.5
113796,0.0,0.0,-1.0,-7.5
113797,0.0,0.0,-1.0,-7.4
113798,0.0,0.0,-1.0,-7.3
113799,0.0,0.0,-1.0,-7.2
113800,0.0,0.0,-1.0,-7.0
113801,0.0,0.0,-1.0,-6.8
113802,0.0,0.0,-1.0,-6.7
113803,0.0,0.0,-1.0,-6.7
113804,0.0,0.0,-1.0,-6.6
113805,0.0,0.0,-1.0,-6.5
113806,0.0,0.0,-1.0,-6.5
113807,0.0,0.0,-1.0,-6.5
113808,0.0,0.0,-1.0,-6.5
113809,0.0,0.0,-1.0,-6.5
113810,0.0,0.0,-1.0,-6.5
113811,0.0,0.0,-1.0,-6.5
113812,0.0,0.0,-1.0,-6.5
113813,0.0,0.0,-1.0,-6.4
113814,0.0,0.0,-1.0,-6.4
113815,0.0,0.0,-1.0,-6.4
113816,0.0,0.0,-1.0,-6.5
113817,0.0,0.0,-1.0,-6.5
113818,0.0,0.0,-1.0,-6.6
113819,0.0,0.0,-1.0,-6.6
113820,0.0,0.0,-1.0,-6.7
113821,0.0,0.0,-1.0,-6.8
113822,0.0,0.0,-1.0,-6.8
113823,0.0,0.0,-1.0,-6.8
113824,0.0,0.0,-1.0,-6.9
113825,0.0,0.0,-1.0,-7.0
113826,0.0,0.0,-1.0,-7.1
113827,0.0,0.0,-1.0,-7.2
113828,0.0,0.0,-1.0,-7.2
113829,0.0,0.0,-1.0,-7.2
113830,0.0,0.0,-1.0,-7.3
113831,0.0,0.0,-1.0,-7.4
113832,0.0,0.0,-1.0,-7.4
113833,0.0,0.0,-1.0,-7.4
113834,0.0,0.0,-1.0,-7.4
113835,0.0,0.0,-1.0,-7.4
113836,0.0,0.0,-1.0,-7.3
113837,0.0,0.0,-1.0,-7.4
113838,0.0,0.0,-1.0,-7.4
113839,0.0,0.0,-1.0,-7.5
113840,0.0,0.0,-1.0,-7.5
113841,0.0,0.0,-1.0,-7.5
113842,0.0,0.0,-1.0,-7.6
113843,0.0,0.0,-1.0,-7.6
